cartodb_id,the_geom,the_geom_webmercator,name,address,phone,state,state_abb,status,distance,allhomes_zhvi_predenom_2016_08,closed_date,total_pop_area_2011_2015
406,0101000020E61000006AD95A5F243B55C08104C58F31D94240,0101000020110F0000720A5E60110862C1270A265C5B4E5141,JCPenney - Somerset Mall,4150 S Hwy 27,(606) 679-8411,Kentucky,KY,retaining,24140,,,28.082249877042
407,0101000020E6100000726E13EE951D57C0AA6400A8E2463F40,0101000020110F00007BC86BAFCEA163C19C64FEE78CFD4B41,JCPenney - Alexandria Mall,3541 Masonic Dr,(318) 448-3231,Louisiana,LA,retaining,24140,,,379.665552861439
408,0101000020E6100000ED0C535BEAC556C07F2E1A321E753E40,0101000020110F00003802F759595763C1BBDB7962FE2D4B41,JCPenney - Cortana Mall in Baton Rouge,9801 Cortana Pl,(225) 923-1960,Louisiana,LA,closing,24140,154900,2016-04-01 00:00:00+00,255.798542789181
409,0101000020E6100000A7751BD47EC556C025ADF886C2633E40,0101000020110F000010381707FE5663C100A9BEBBE51C4B41,JCPenney - Mall Of Louisiana in Baton Rouge,6201 Bluebonnet Blvd,(225) 766-4410,Louisiana,LA,retaining,24140,197400,,733.183856897436
410,0101000020E61000001D39D219188257C02F6F0ED76A3B4040,0101000020110F0000D3F9D3532BF763C14F0951A1872D4D41,JCPenney - Pierre Bossier Mall in Bossier City,2950 E Texas Ave,(318) 747-6600,Louisiana,LA,retaining,24140,116400,,9.33898031757206
411,0101000020E610000010AFEB17EC2057C0E3C62DE6E78A3E40,0101000020110F00006D456420A4A463C1A9D1134878434B41,JCPenney - River Chase S/C in Covington,69340 Hwy 21,(985) 893-1284,Louisiana,LA,retaining,24140,,,6.9408318931958
412,0101000020E610000031957EC2D95B57C00B7C45B75E733E40,0101000020110F0000F5E33D63B0D663C113CC0784452C4B41,JCPenney - Park Terrace Mall in Deridder,1007 N Pine St,(337) 462-3545,Louisiana,LA,closing,24140,128000,2015-01-28 00:00:00+00,420.936149898181
413,0101000020E6100000B941A32A5C8256C0DC172BC5E9EB3D40,0101000020110F0000839DE863F91D63C1BE4DF9FD2DA74A41,JCPenney - Oakwood S/C in Gretna,197 Westbank Expy Ste 2,(504) 227-2112,Louisiana,LA,retaining,24140,153000,,1425.15056844615
414,0101000020E61000001283C0CAA1D156C06688635DDC3E3E40,0101000020110F0000F922D2C54C6163C18F90BC1B98F84A41,JCPenney - Hammond Square,501 C M Fagan Dr,(985) 277-3110,Louisiana,LA,retaining,24140,107000,,13.7974771234432
415,0101000020E6100000B64B1B0E4B9F56C07B8670CCB27B3E40,0101000020110F0000068323108C3663C16BAC8A607A344B41,JCPenney - Southland Mall in Houma,5953 W Park Ave Ste 3000,(985) 851-3680,Louisiana,LA,retaining,24140,,,740.407613440178
417,0101000020E610000015AA9B8BBFFF56C06C26DF6C73433E40,0101000020110F0000AA7A1B67778863C129D030731BFD4A41,JCPenney - Stirling Lafayet S/C in Lafayette,3125 Louisiana Ave,(337) 233-1801,Louisiana,LA,retaining,24140,79500,,409.398101689627
416,0101000020E610000039D4EFC2D60457C087BF266BD42B3E40,0101000020110F0000455C8139CA8C63C1B395652AE4E54A41,JCPenney - Acadiana Mall in Lafayette,5725 Johnston St,(337) 981-7007,Louisiana,LA,retaining,24140,191000,,731.173616049603
418,0101000020E61000008D5DA27A6B5057C0486C770FD0313E40,0101000020110F00005DF2B618FBCC63C1A5873D02C5EB4A41,JCPenney - Prien Lake Mall in Lake Charles,312 W Prien Lake Rd,(337) 478-5110,Louisiana,LA,retaining,24140,226400,,199.593230264342
419,0101000020E61000005E0EBBEF188A56C085CC9541B5013E40,0101000020110F00007DA0A4A88B2463C12CFD73BF8BBC4A41,JCPenney - Lakeside Shopng Cntr in Metairie,3301 Veterans Memorial Blvd,(504) 837-9880,Louisiana,LA,retaining,24140,272400,,1345.53237348679
420,0101000020E6100000FE9E58A7CA0457C07250C24CDB3F4040,0101000020110F000086A105F1BF8C63C192BE200178364D41,JCPenney - Pecanland Mall in Monroe,4761 Pecanland Mall Dr,(318) 387-9530,Louisiana,LA,retaining,24140,118800,,9.8131358597844
421,0101000020E61000003718EAB0C26D57C01A65A2ADEF374040,0101000020110F00009C440C5FE6E563C115B0D5CD85264D41,JCPenney - Regal Court S/C in Shreveport,7451 Youree Dr,(318) 797-5611,Louisiana,LA,retaining,24140,161500,,1350.3465265994
422,0101000020E6100000022B8716D97456C02ACAA5F10B4F3E40,0101000020110F0000D30301987F1263C11CA5F91783084B41,JCPenney - Northshore Sq in Slidell,150 Northshore Blvd,(985) 643-4990,Louisiana,LA,closing,24140,126500,2014-11-27 00:00:00+00,236.935256637375
423,0101000020E61000007BBE66B96C8E51C08AADA069890F4640,0101000020110F0000CA3E758D3BD25DC18E12575BB5EB5441,JCPenney - Auburn Mall,550 Center St,(207) 786-2936,Maine,ME,retaining,24140,,,672.334656414801
424,0101000020E610000034F6251B0F3051C0575D876A4A6A4640,0101000020110F0000571D3B68F1315DC12DC96E0DBB575541,JCPenney - Bangor Mall,639 Stillwater Ave,(207) 947-0792,Maine,ME,retaining,24140,,,64.4607803791715
425,0101000020E61000004D9EB29AAE0051C0BD8DCD8E54594740,0101000020110F0000281B2BED77E15CC1CD94B24BC97A5641,JCPenney - Aroostook S/C in Presque Isle,830 Main St,(207) 764-2663,Maine,ME,retaining,24140,,,574.53268527918
426,0101000020E6100000D192C7D3F24A51C0ED9DD156259F4640,0101000020110F000080A4AF199E5F5DC1EFDBFB8141975541,JCPenney - Rockland Plaza,75 Maverick St Rt 1a,(207) 594-2571,Maine,ME,closing,24140,,2015-05-18 00:00:00+00,5.94476880106083
427,0101000020E610000058D00F7EBD9551C04A737511F0D04540,0101000020110F00006D2D48A3A8DE5DC1409312C1F3A15441,JCPenney - Maine Mall in South Portland,700 Maine Mall Rd,(207) 775-3911,Maine,ME,retaining,24140,,,327.297082551143
428,0101000020E610000059147651F46851C08578245E9E484640,0101000020110F0000D30FBCE295925DC1AF1F3F8B7F2F5541,JCPenney - Elm Plaza in Waterville,60 Elm Plaza,(207) 873-2781,Maine,ME,retaining,24140,,,173.294253241379
429,0101000020E6100000197442E8A01353C0DD239BABE6BB4340,0101000020110F0000F6EB5ED1AA3360C1AC87892BB0445241,JCPenney - Boulevard @ Box Hill in Abingdon,3411 Merchant Blvd,(443) 409-3360,Maryland,MD,retaining,24140,240200,,1286.85196984651
430,0101000020E6100000E7FD7F9C301653C0A515DF50F8844340,0101000020110F0000F52D20B5D73560C1DC9F28B870085241,JCPenney - Annapolis Mall,1695 Annapolis Mall,(410) 224-6500,Maryland,MD,retaining,24140,,,0
431,0101000020E6100000B0AA5E7EA72053C02A37514B73A54340,0101000020110F0000EF2A13E2BA3E60C185EF5917052C5241,JCPenney - Eastpoint Mall in Baltimore,7777 Eastpoint Mall,(410) 288-5800,Maryland,MD,retaining,24140,177000,,162.24561698433
432,0101000020E610000097917A4FE51D53C0FCC7427408B04340,0101000020110F00005CD51B1F633C60C1F56CCCDFA3375241,JCPenney - White Marsh Mall in Baltimore,8200 Perry Hall Blvd,(410) 931-7550,Maryland,MD,retaining,24140,225200,,373.65444859799
433,0101000020E61000001094DBF63D2253C04CFC51D499274340,0101000020110F000051644819144060C19F5BC1F1DDA25141,JCPenney - Wildewood S/C in California,23415 Three Notch Rd Ste 2016,(301) 866-0309,Maryland,MD,retaining,24140,243600,,1157.41694218167
434,0101000020E6100000AC74779D0D3753C02733DE567A9B4340,0101000020110F0000645FD0DFC05160C1538DA00A15215241,JCPenney - Columbia Town Ctr,10300 Little Patuxent Pkwy,(410) 715-8700,Maryland,MD,retaining,24140,364400,,1259.67728920568
435,0101000020E61000007DCC07043A0553C0B01D8CD827644340,0101000020110F00000F9D2B8A6F2760C17EFFF9DA9FE45141,JCPenney - Easton Marketplace,219 Marlboro Ave Ste 21,(410) 770-5198,Maryland,MD,closing,24140,268200,2014-03-14 00:00:00+00,1072.86030508081
436,0101000020E6100000C95A43A9BD3853C0261AA4E0296C4340,0101000020110F00005F2FA7CF2F5360C19BB9515A5AED5141,JCPenney - Forest Village Park in Forestville,3401 Donnell Dr,(301) 420-3400,Maryland,MD,retaining,24140,208300,,1625.80427004231
437,0101000020E610000001DD9733DB5953C07D93A641D1B04340,0101000020110F00005EC4F0C94F6F60C167C82B8180385241,JCPenney - Francis Scott Key Ml in Frederick,5500 Buckeystown Pike,(301) 662-7110,Maryland,MD,retaining,24140,235600,,92.4583161338422
438,0101000020E610000083C13577F44C53C03B6EF8DD74934340,0101000020110F0000EA0433C65A6460C1C09078124B185241,JCPenney - Lake Forest Mall in Gaithersburg,701 Russell Ave,(301) 840-0010,Maryland,MD,retaining,24140,333200,,2148.02815198825
439,0101000020E610000073A25D85941F53C0D0B52FA017824340,0101000020110F0000CF404659D13D60C1D9761C514B055241,JCPenney - Marley Station Mall in Glen Burnie,7900 Governor Ritchie Hwy,(410) 760-7724,Maryland,MD,retaining,24140,390600,,240.575737564297
440,0101000020E6100000EB556474407153C0923F1878EECF4340,0101000020110F0000D28AA0762E8360C1338BE0EBBF5A5241,JCPenney - Valley Mall in Hagerstown,17301 Valley Mall Rd Ste 400,(301) 582-3700,Maryland,MD,retaining,24140,146100,,173.71708658552
441,0101000020E6100000D6E6FF55473D53C00168942EFD7B4340,0101000020110F0000741D006C0A5760C14F64FCFC9FFE5141,JCPenney - Mall@prince Georges in Hyattsville,3500 East West Hwy Ste 1000,(301) 270-3400,Maryland,MD,retaining,24140,287500,,955.743148186075
442,0101000020E6100000E7FD7F9C301653C0A515DF50F8844340,0101000020110F0000F52D20B5D73560C1DC9F28B870085241,JCPenney - Country Club Mall in La Vale,1262 Vocke Rd Ste 300,(301) 729-6810,Maryland,MD,retaining,24140,,,0
443,0101000020E61000002992AF04523653C0C6A4BF97C2754340,0101000020110F0000553F5A8C215160C1CA6CCCB7D2F75141,JCPenney - Woodmore Tn Ctr@glen in Lanham,9100 Mchugh Dr Ste 576,(301) 341-2700,Maryland,MD,retaining,24140,268300,,1073.71555382117
444,0101000020E6100000F0C34142943253C089EC832C0BB44340,0101000020110F00007DFE701FF44D60C15A73282E0C3C5241,JCPenney - Owings Mills Town Ct,10400 Mill Run Cir,(410) 902-9400,Maryland,MD,retaining,24140,238900,,833.899517421788
445,0101000020E6100000FB928D075B3B53C0A2B3CC22144F4340,0101000020110F0000EB734D4E685560C11EFFCBFAAFCD5141,JCPenney - St Charles Towne Ctr in Waldorf,11130 Mall Cir,(301) 645-3925,Maryland,MD,retaining,24140,296700,,1086.86932123314
446,0101000020E610000000C45DBD8A4353C027F56569A7844340,0101000020110F0000220E76315C5C60C13D5EAF4118085241,JCPenney - Wheaton Plaza,11160 Veirs Mill Rd,(301) 929-5100,Maryland,MD,retaining,24140,378700,,2725.96445144214
447,0101000020E61000008D4127840E2352C035255987A32D4540,0101000020110F0000A87903F4B2CE5EC166B766F952E45341,JCPenney - Hampshire Mall in Hadley,367 Russell St Ste A,(413) 586-5505,Massachusettes,MA,retaining,24140,318700,,68.8871347741432
448,0101000020E6100000E3A9471ADCB551C0F6EB4E779E124540,0101000020110F000031A9979137155EC1240CC97052C55341,JCPenney - Hanover Mall,1775 Washington St,(781) 826-2096,Massachusettes,MA,retaining,24140,459800,,320.284756472833
449,0101000020E6100000EA42ACFE082952C07A8D5DA27A154540,0101000020110F0000B70105A0DAD85EC18739A14399C85341,JCPenney - Holyoke Mall,50 Holyoke St,(413) 536-3963,Massachusettes,MA,retaining,24140,174300,,1153.219500996
450,0101000020E6100000CFD8976C3C4D52C008AD872F133F4540,0101000020110F0000091B544958165FC1A9035EAA62F85341,JCPenney - Berkshire Mall in Lanesborough,655 Cheshire Rd,(413) 499-7956,Massachusettes,MA,closing,24140,208300,2012-02-27 00:00:00+00,26.9496580339536
451,0101000020E61000002881CD3978EF51C0FE8172DBBE434540,0101000020110F000022516DBD12775EC1A01E7E40C4FD5341,JCPenney - Mall @ Whitney Field in Leominster,100 Commercial Rd Unit 180,(978) 534-2440,Massachusettes,MA,retaining,24140,219500,,1428.69682775478
452,0101000020E6100000A5A31CCC26E751C0404E98309A2D4540,0101000020110F00001D3EFFB0F1685EC16FDAB13D48E45341,JCPenney - Solomon Pond Mall in Marlborough,573 Donald Lynch Blvd,(508) 624-6070,Massachusettes,MA,retaining,24140,312300,,246.516358685627
453,0101000020E61000009624CFF57DD851C0C8957A1684264540,0101000020110F00009E03B21E0B505EC19401923424DC5341,JCPenney - Natick Collection,1245 Worcester St,(508) 651-7041,Massachusettes,MA,retaining,24140,486700,,710.581916075291
454,0101000020E6100000D594641D8E0356C06BF3FFAA23CB4440,0101000020110F000017D9095C47B262C180762152CD735341,JCPenney - Emerald Sq Mall in North Attleboro,1019 S Washington St,(508) 699-6700,Massachusettes,MA,retaining,24140,174500,,1724.48442690944
455,0101000020E6100000A0168387699D57C050A6D1E462284640,0101000020110F00004D9F34D95E0E64C1AF3A02F727095541,JCPenney - Dartmouth Mall in North Dartmouth,120 N Dartmouth Mall,(508) 997-1501,Massachusettes,MA,retaining,24140,,,756.197145288629
456,0101000020E61000002E3718EAB00256C0325A475513B04140,0101000020110F0000FECA747E8BB162C19FAA5C0C40145041,JCPenney - Northshore Mall in Peabody,Rt 114 & 128,(978) 977-3050,Massachusettes,MA,retaining,24140,,,6.80684935920627
457,0101000020E6100000E38BF678219551C047382D78D1374640,0101000020110F0000547C4E9F9FDD5DC1D302B41C7E1B5541,JCPenney - Sturbridge Plaza,194 Main St,(508) 347-7385,Massachusettes,MA,retaining,24140,,,10.390703124021
458,0101000020E6100000BC3C9D2B4AA758C04D81CCCEA2A73D40,0101000020110F00001688622B2EF064C1459557F55C644A41,JCPenney - Silver City Galleria in Taunton,6 Galleria Mall Dr,(508) 824-0001,Massachusettes,MA,retaining,24140,598800,,297.799135379285
459,0101000020E6100000938E72309BAF51C046EF54C03DE34440,0101000020110F00003A479641980A5EC191D36FBD358F5341,JCPenney - Wareham Crossing,2421 Cranberry Hwy Ste 290,(508) 273-0001,Massachusettes,MA,retaining,24140,239100,,267.81933045661
460,0101000020E61000008D47A984270455C0501C40BFEF6F4540,0101000020110F0000964651E65DD961C1B54EB162D6305441,JCPenney - Adrian South Mall,1357 S Main St,(517) 263-0551,Michigan,MI,retaining,24140,,,49.9612591737029
461,0101000020E61000003C11C479386655C059897956D2C04540,0101000020110F00005B94448CA72C62C1ECEAA39A0F8F5441,JCPenney - Northtown Village in Alma,1680 Wright Ave,(989) 463-6081,Michigan,MI,retaining,24140,,,23.0713476487631
462,0101000020E6100000DC48D92269EE54C02C11A8FE417A4540,0101000020110F00002AEC9F5EE6C661C1BDDF5082CE3C5441,JCPenney - Alpena Mall,2338 US 23 S,(989) 354-3124,Michigan,MI,retaining,24140,52100,,188.294812635024
463,0101000020E61000004167D2A6EAEF54C01041D5E8D51E4540,0101000020110F0000B89CBFC92DC861C11AC7748853D35341,JCPenney - Briarwood Mall in Ann Arbor,500 Briarwood Cir,(734) 769-7910,Michigan,MI,retaining,24140,242500,,709.697413597525
464,0101000020E6100000D6ABC8E8806955C0EA3F6B7EFC234540,0101000020110F00002D571854712F62C1C05DE9B13CD95341,JCPenney - Lakeview Square Mall in Battle Creek,5801 Beckley Rd,(269) 979-4600,Michigan,MI,closing,24140,198100,2013-03-19 00:00:00+00,1243.75590153452
465,0101000020E6100000E36C3A02B80055C066101FD8F1CF4540,0101000020110F00008B3596EE72D661C102135376C9A05441,JCPenney - Bay City Mall,4129 E Wilder Rd,(989) 684-4240,Michigan,MI,retaining,24140,90500,,35.9821303017104
466,0101000020E6100000A20E8695E59A55C09539A7A32D0B4540,0101000020110F0000615F6A74645962C11A33B885CDBC5341,JCPenney - The Orchards S/C in Benton Harbor,1800 Pipestone Rd,(269) 926-7111,Michigan,MI,retaining,24140,,,327.399527775572
467,0101000020E6100000AB984A3FE18555C06C7A50508A504640,0101000020110F00005F71D7EE8A4762C118FAE464F2385541,JCPenney - Big Rapids Store,125 S Michigan Ave,(231) 796-3538,Michigan,MI,retaining,24140,,,31.0470274046408
468,0101000020E610000099840B7904F054C09CA6CF0EB8404540,0101000020110F0000B323D0B743C861C1DB59B87A47FA5341,JCPenney - Green Oak Village Pl in Brighton,9480 Village Place Blvd,(810) 229-7598,Michigan,MI,retaining,24140,238600,,111.699722002972
469,0101000020E61000003830B95164E854C0CD02ED0E29824540,0101000020110F0000D0C9DBC0C9C161C1A7B9074DFB455441,JCPenney - Courtland Ctr in Burton,4190 E Court St Ste 500,(810) 275-9178,Michigan,MI,retaining,24140,72500,,114.123416480309
470,0101000020E610000092962595045A55C0832B4597DC224640,0101000020110F00001026B16C4A2262C1977418CF99025541,JCPenney - Cadillac S/C,1550 N Mitchell St,(231) 775-3200,Michigan,MI,retaining,24140,,,39.9515186115279
471,0101000020E6100000AA807B9E3FDE54C077F700DD97294540,0101000020110F0000E60206602CB961C17F5977F9ACDF5341,JCPenney - Canton On Ford Rd,43690 Ford Rd,(734) 456-5109,Michigan,MI,retaining,24140,227600,,1332.83908025122
472,0101000020E61000001B6E1BA1FAB454C0B4F4577ECF554540,0101000020110F00006990A6861F9661C118D0C1179C125441,JCPenney - Waterside Marketplac in Chesterfield Townshp,50753 Waterside Dr,(586) 913-8010,Michigan,MI,retaining,24140,175200,,153.653602123783
473,0101000020E610000098F738D3842855C06479573D60F64540,0101000020110F00002209044C40F861C1F54CEE81FDCD5441,JCPenney - Fairlane Town Center in Dearborn,18900 Michigan Ave (US 12),(313) 593-3300,Michigan,MI,retaining,24140,,,9.01805724037072
474,0101000020E6100000435376FA41C555C0E525FF93BFDF4640,0101000020110F0000FC992B9A5E7D62C1200F6EC187E55541,JCPenney - Delta Plaza in Escanaba,301 N Lincoln Rd Ste 100,(906) 786-6688,Michigan,MI,closing,24140,,2016-05-03 00:00:00+00,425.393944295893
475,0101000020E610000016A6EF3504F154C09D4CDC2A887D4540,0101000020110F0000BB1790EA1CC961C16FBBFA589B405441,JCPenney - Genesee Valley Cntr in Flint,3535 S Linden Rd,(810) 733-7300,Michigan,MI,retaining,24140,52100,,104.532287258874
476,0101000020E610000061AA99B5149D54C082A8FB00A4844540,0101000020110F00005DDB1B93D38161C173E1D4F6DC485441,JCPenney - Birchwood Mall in Fort Gratiot,4400 24th Ave,(810) 385-9800,Michigan,MI,retaining,24140,138200,,200.346712926839
477,0101000020E61000003D0D18247D6555C007616EF772754540,0101000020110F00009652CD71082C62C15578E06D3A375441,JCPenney - Woodland Shopg Cntr in Grand Rapids,3225 28th St SE,(616) 949-7600,Michigan,MI,retaining,24140,175400,,837.865867902665
478,0101000020E610000043739D465AB955C06B2C616D8CDB4440,0101000020110F00002DD90030427362C1624F710E74865341,JCPenney - Rivertown Crossing in Grandville,3774 Rivertown Prkwy SW,(616) 532-4299,Michigan,MI,retaining,24140,,,771.645908879465
479,0101000020E610000064CC5D4BC85155C0B29E5A7D75974540,0101000020110F00006072D0DA4B1B62C119AB8466C15E5441,JCPenney - Greenville West Mall,300 Greenville W Dr Ste 1,(616) 754-0033,Michigan,MI,retaining,24140,,,240.233998621767
480,0101000020E610000051DB8651106C55C0738577B9882B4740,0101000020110F000019DFBAF79D3162C18D35232743425641,JCPenney - Westshore Mall in Holland,12335 James St,(616) 392-4700,Michigan,MI,closing,24140,,2012-01-28 00:00:00+00,0.494231908131967
481,0101000020E610000098F738D3842855C06479573D60F64540,0101000020110F00002209044C40F861C1F54CEE81FDCD5441,JCPenney - Copper Country Mall in Houghton,State Hwy M-26,(906) 482-8781,Michigan,MI,closing,24140,,2015-11-15 00:00:00+00,9.01805724037072
482,0101000020E6100000C16F438CD78255C0A4C343183FC94540,0101000020110F0000EBD9C46EF64462C1494A2C7AEE985441,JCPenney - Westwood Mall in Jackson,1860 W Michigan Ave,(517) 788-7300,Michigan,MI,retaining,24140,,,40.9493269334497
483,0101000020E61000001CF0541B770456C01AB09A9DFBE64640,0101000020110F0000CE655A3D0DB362C1E8F63AFC56EE5541,JCPenney - Birchwood Mall in Kingsford,600 S Carpenter Ave,(906) 774-2172,Michigan,MI,closing,24140,,2012-04-04 00:00:00+00,457.200651091367
485,0101000020E61000004510E7E1041F55C0A7AD11C138B44540,0101000020110F0000C7FBE6D82EF061C19E5C129F51805441,JCPenney - Lansing Mall,5304 W Saginaw St,(517) 323-4000,Michigan,MI,retaining,24140,,,332.547675797699
486,0101000020E61000003B8A73D4D10F55C0EFFFE38409CF4540,0101000020110F00003C0FD52C46E361C133F614E6B89F5441,JCPenney - Midland Mall,6840 Eastman Ave,(989) 832-6100,Michigan,MI,closing,24140,,2014-03-18 00:00:00+00,210.498239706517
487,0101000020E61000009A40118B183155C02F35423F53BF4540,0101000020110F0000BCE4FC1E89FF61C12D53710F4F8D5441,JCPenney - Mt Pleasant S/C,2231 S Mission Rd,(989) 773-7911,Michigan,MI,retaining,24140,,,23.5232823829454
488,0101000020E61000005C7347FFCB3C55C0C139234A7BAF4640,0101000020110F00008C353929790962C16911D88FFBAA5541,JCPenney - The Lakes Mall in Muskegon,5690 Harvey St,(231) 798-6107,Michigan,MI,retaining,24140,,,1262.47507121408
489,0101000020E6100000F5D555815ADE54C0B073D3669C3A4540,0101000020110F0000E8F0A13543B961C130329FC33EF35341,JCPenney - Twelve Oaks Mall in Novi,27150 Novi Rd,(248) 348-3190,Michigan,MI,retaining,24140,248800,,596.993220630747
490,0101000020E61000005D177E703EC454C0498446B0712B4540,0101000020110F000075BE296E16A361C18212B155CDE15341,JCPenney - Meridian Mall in Okemos,1982 W Grand River Ave Ste 135,(517) 349-6912,Michigan,MI,retaining,24140,93000,,737.356323470342
491,0101000020E610000028BB99D18FD054C0DD5B9198A0684540,0101000020110F00008C47AC988CAD61C15CC8A3E55E285441,JCPenney - Owosso Store,201 S Washington St,(989) 725-2126,Michigan,MI,retaining,24140,231100,,1066.33391678955
492,0101000020E610000082700514EA6355C079B0C56E9F5F4640,0101000020110F0000E462891FB22A62C1718B05EBF64A5541,JCPenney - Petoskey Store,408 Mitchell St,(231) 347-8197,Michigan,MI,retaining,24140,,,470.843249528929
493,0101000020E6100000E0826C59BE6555C07CB5A33847254540,0101000020110F0000C1CF73D33F2C62C1C6A4BF60B8DA5341,JCPenney - Crossroads Mall in Portage,6580 S Westnedge Ave,(269) 323-7711,Michigan,MI,retaining,24140,55000,,1445.64815394843
