food_form,rating,weight,lifestage,cost,food_texture,size,category,fish_type,dimensions,special_diet,toy_feature,product_name,item_number,small_pet_type,brand,material,old_cost,no_reviews,supplement_form,reptile_type,bed_type,made_in,product_description,bird_type,breed_size,page,percent_rec
treats,4.5,,,$8.95,,Medium,Dog Toys,,,,,Busy Buddy,63845,,"petsafe,_premier",,$11.99,117,,,,,Busy Buddy Bouncy Bone Dog Toy,,medium,8,92
,4.8,,"all_stages,_adult",$8.20,,Puzzle Set,Dog Toys,,"10.5
________________________x_5
____________________________x_4inches",,noisemaking,ZippyPaws,103995,,,fleece,$11.31,16,,,,,"ZippyPaws Burrow Squeaky Hide and Seek Plush Dog Toy, Monkey 'n Banana",,"all_breeds,_small,_medium,_large",8,100
,3.8,,adult,$4.19,,Medium,Dog Toys,,,,,Nylabone,54278,,advanced_oral_care,plastic,$8.99,124,,,,united_states,Nylabone Dental Chew Bone Dog Toy,,medium,8,72
,3.5,,"adult,_all_stages",$3.71,,None,Dog Toys,,"6
________________________x_2.75
____________________________x_1.5inches",,noisemaking,KONG,91219,,,,$11.00,11,,,,,"KONG Duets Bone Dog Toy, Medium",,medium,8,55
,3.9,,,$4.39,,Regular,Dog Toys,,"2.5
________________________x_2.5
____________________________x_2.5inches",,floatable,Hyper Pet,80078,,,,$7.49,37,,,,,"Hyper Pet 4 Pack of Balls for Dogs, Orange",,,8,73
,4.1,,,$5.49,,None,Dog Toys,,,,noisemaking,KONG,62772,,,,$9.99,50,,,,,KONG Cozie Tupper the Lamb Dog Toy,,"medium,_large",8,83
,4.2,,,$10.13,,None,Dog Toys,,"11.75
________________________x_7.75
____________________________x_4inches",,noisemaking,KONG,77656,,,,$14.29,58,,,,,"KONG Cross Knots Monkey Dog Toy, Medium/Large",,"medium,_large",8,82
,4.6,,,$3.99,,None,Dog Toys,,,,"noisemaking,_stuffing-free",Petstages,62012,,,,$7.99,62,,,,,Petstages Mini Stuffing-Free Monkey Dog Toy,,"extra_small,_small",8,97
,2.7,,,$6.99,,Large/X-Large,Dog Toys,,"5
________________________x_7
____________________________x_20inches",,noisemaking,KONG,77683,,,,$13.08,23,,,,,KONG Shakers Dragon Dog Toy,,"large,_giant",8,43
,4.3,,,$1.79,,Small,Dog Toys,,"2
________________________x_6
____________________________x_6inches",,,JW Pet,81060,,petmate,,$9.42,27,,,,,JW Pet Play Place Lattice Dog Ball,,,8,88
,3.3,,"puppy,_adult",$8.99,,Large,Dog Toys,,,,,KONG,62775,,,,$17.99,95,,,,united_states,KONG Genius Leo Dog Toy,,large,8,62
,4.1,,,$4.99,,None,Dog Toys,,,,noisemaking,Multipet,68089,,,,$10.49,58,,,,,Multipet Look Who's Talking Frog Plush Dog Toy,,"small,_medium,_large",8,79
,4.5,,,$16.95,,Large,Dog Toys,,,,floatable,West Paw Design,58053,,,,None,73,,,,united_states,"West Paw Design Zogoflex Bumi Dog Toy, Aqua Blue",,,8,92
,4.1,,,$6.29,,Medium,Dog Toys,,,,floatable,KONG,59304,,,,$13.99,103,,,,,KONG Safestix Dog Toy,,medium,8,82
,4,,,$5.99,,Large,Dog Toys,,"8
________________________x_3.75inches",,noisemaking,JW Pet,71055,,petmate,,$10.29,64,,,,,JW Pet iSqueak Funble Football Dog Toy,,large,8,81
,3.9,,puppy,$2.49,,X-Small,Dog Toys,,,,,Nylabone,54221,,advanced_oral_care,plastic,$3.49,53,,,,united_states,Nylabone Puppy Chew Ring Bone Chicken Flavor Dog Toy,,"extra_small,_small",8,78
,4.2,,,$8.99,,None,Dog Toys,,,,,Ruff Dawg,53795,,,,$15.57,40,,,,united_states,Ruff Dawg K9 Flyer Disc Dog Toy,,,8,82
,4.4,,"all_stages,_adult",$6.99,,Puzzle Set,Dog Toys,,"7
________________________x_6
____________________________x_6.5inches",,noisemaking,ZippyPaws,103889,,,fleece,$10.28,None,,,,,"ZippyPaws Burrow Squeaky Hide and Seek Plush Dog Toy, Dog House",,"all_breeds,_small,_medium,_large",8,90
,4.4,7.52ounces,,$3.99,,Medium,Dog Toys,,"20
________________________x_4.13
____________________________x_2inches",,,Mammoth,83223,,,,$11.07,70,,,,,Mammoth Knot Tug for Dogs,,medium,8,93
,4.5,,,$4.77,,None,Dog Toys,,"5
________________________x_6.5inches",,noisemaking,Multipet,78750,,,,$7.49,15,,,,,Multipet Mr. Bubble Latex Dog Toy,,,8,79
,4,,"adult,_all_stages",$12.62,,None,Dog Toys,,"9
________________________x_9
____________________________x_3.5inches",,,Trixie,107251,,,"plastic,_rubber",$19.16,14,,,,,"Trixie Dog Activity Flip Board Toy, Black",,"small,_medium,_large,_all_breeds",8,86
,3.8,,,$11.88,,Large,Dog Toys,,,,,Starmark,78184,,,,$24.99,66,,,,,Starmark Everlasting Treat Wheeler Dog Toy,,,8,75
,4.1,,"adult,_all_stages",$10.64,,Large,Dog Toys,,"12
________________________x_12
____________________________x_11inches",,noisemaking,GoDog,102515,,,polyester,$14.99,21,,,,,"GoDog Checkers Chew Guard Rooster Dog Toy, White",,"medium,_large",8,71
,4.7,,,$7.99,,Large,Dog Toys,,,,,KONG,59153,,,,$14.99,60,,,,united_states,KONG Classic Dental Dog Toy,,large,8,95
,4.7,,,$7.67,,26L,Dog Toys,,"26
________________________x_2.5inches",,,Chuckit!,53229,,petmate,,$15.89,84,,,,,Chuckit! Sport Launcher,,,8,95
,4.3,,"all_stages,_adult",$9.18,,None,Dog Toys,,,,,Zanies,104880,,tops_pet_products,"rope,_cotton",$10.13,40,,,,,Zanies Crazy Eight Rope Dog Toy,,"all_breeds,_small,_medium,_large",8,87
,4.1,,,$5.65,,None,Dog Toys,,"11
________________________x_6inches",,noisemaking,Multipet,78825,,,,$13.49,34,,,,,Multipet Woody Woodpecker Dog Toy,,,8,76
,4.2,,,$4.79,,None,Dog Toys,,,,"noisemaking,_stuffing-free",Multipet,68025,,,,$14.55,19,,,,,Multipet Bouncy Burrow Buddie Fox No Stuffing Dog Toy,,"medium,_large",9,84
,4.4,,,$7.99,,Large,Dog Toys,,"4.5
________________________x_2.75inches",,floatable,KONG,59147,,,,$36.00,40,,,,united_states,KONG Aqua Dog Toy,,"large,_giant",8,89
,4.8,,,$9.60,,Medium,Dog Toys,,,,noisemaking,Chuckit!,53258,,petmate,,$17.99,78,,,,,Chuckit! Fetch Ball Medley Triple Pack,,,8,97
,3.6,,,$8.99,,Large,Dog Toys,,"3.9
________________________x_3.9
____________________________x_3.9inches",,,KONG,77671,,,,$16.38,42,,,,,KONG Marathon Ball Dog Toy,,large,8,71
,4.9,,adult,$10.39,,None,Dog Toys,,,,,Nylabone,59226,,advanced_oral_care,nylon,$23.49,30,,,,united_states,"Nylabone DuraChew Knot Bone Dog Toy, Large, 7.75-in",,large,9,100
,3,,,$5.99,,None,Dog Toys,,,,noisemaking,KONG,59209,,,,$11.02,20,,,,,"KONG Pudge Braidz Bear, Medium/Large",,"medium,_large",9,41
,4.3,,,$3.97,,None,Dog Toys,,,,noisemaking,Ethical Pet,71354,,spot,,$7.15,62,,,,,"Ethical Pet Latex Soccer Ball Dog Toy, 2-inch (Color Varies)",,"small,_medium,_large",9,88
,4.7,,"all_stages,_adult",$7.68,,None,Dog Toys,,"7
________________________x_7
____________________________x_7inches",,noisemaking,GoDog,104965,,,polyester,$11.99,19,,,,,GoDog Furballz Chew Guard Dog Toy,,large,9,89
treats,3.6,,,$15.50,,Large,Dog Toys,,,,,Starmark,60443,,,,$24.99,144,,,,,Starmark Everlasting Treat Ball Dog Chew Toy,,"large,_giant",9,71
,4.4,,adult,$10.49,,None,Dog Toys,,"8
________________________x_4
____________________________x_1.5inches",,,Nylabone,80694,,advanced_oral_care,nylon,$13.99,76,,,,,Nylabone DuraChew Peanut Butter Flavor Souper Dog Chew Toy,,"large,_giant",9,89
,4.2,,puppy,$7.26,,None,Dog Toys,,,,,Petstages,62005,,,,$9.99,38,,,,,Petstages Puppy Cuddle Pal Dog Toy,,"small,_medium,_large",9,84
,3.8,,"all_stages,_adult",$6.16,,21-inch,Dog Toys,,,,,Zanies,54380,,tops_pet_products,"cotton,_rope",$19.82,38,,,,,Zanies Monkey's Fist Knot Rope Dog Toy,,"all_breeds,_small,_medium,_large",9,83
,4.1,,"all_stages,_adult",$6.04,,None,Dog Toys,,"6.5
________________________x_5
____________________________x_2inches",,"stuffing-free,_noisemaking",ZippyPaws,104286,,,fleece,$6.27,12,,,,,"ZippyPaws Squeakie Pad No Stuffing Plush Dog Toy, Hippo",,"all_breeds,_small,_medium,_large",9,91
,2.8,,"puppy,_adult",$5.99,,Medium,Dog Toys,,,,,Multipet,78642,,,,$9.89,56,,,,,Multipet Chilly Bone Dog Chew Toy,,medium,9,45
,3.8,,"all_stages,_adult",$10.29,,6-inch,Dog Toys,,,,floatable,Jolly Pets,53629,,,rubber,$14.97,124,,,,united_states,"Jolly Pets Tug-n-Toss Dog Toy, Red",,medium,9,76
,3.8,,puppy,$8.38,,None,Dog Toys,,,,,Zanies,92625,,tops_pet_products,rubber,$18.29,12,,,,,"Zanies Puppy Pride Mini Tennis Balls, 6-pack",,"all_breeds,_small,_medium,_large",9,73
,4.3,,,$7.99,,Medium,Dog Toys,,,,,Chuckit!,64743,,petmate,,$14.99,40,,,,,Chuckit! Ultra Duo Tug,,,9,87
,3.2,,"adult,_all_stages",$4.00,,None,Dog Toys,,"7
________________________x_7
____________________________x_1.5inches",,noisemaking,KONG,91221,,,,$11.00,22,,,,,"KONG Duets Boomerang Dog Toy, Medium",,medium,9,55
,3.7,,,$3.56,,Large,Dog Toys,,,,,Chuckit!,80971,,petmate,,$5.99,13,,,,,Chuckit! Double Pack Dog Tennis Ball,,,9,69
,3.9,,,$6.99,,None,Dog Toys,,"7.5
________________________x_4
____________________________x_4inches",,noisemaking,JW Pet,53408,,petmate,,$12.17,79,,,,,JW Pet Ruffians Fish Squeaky Dog Toy,,"large,_giant",9,75
,4,,,$7.54,,None,Dog Toys,,"5
________________________x_2.5
____________________________x_13inches",,stuffing-free,JW Pet,53333,,petmate,,$8.99,18,,,,,"JW Pet Crackle Heads Leroy the Lion Dog Toy, Medium",,medium,9,71
,3.2,,,$9.43,,Large,Dog Toys,,"14
________________________x_10
____________________________x_9inches",,noisemaking,GoDog,107719,,,polyester,$11.33,14,,,,,GoDog Checkers Chew Guard Donkey Dog Toy,,large,9,54
,4.7,,,$3.54,,"Medium, 2 pack",Dog Toys,,,,,Chuckit!,64787,,petmate,,$9.59,50,,,,,Chuckit! Fetch Ball Dog Toy,,,9,98
,3.9,,,$4.99,,Large,Dog Toys,,,,noisemaking,KONG,59291,,,,$9.99,34,,,,,KONG AirDog Donut Dog Toy,,"large,_giant",9,85
,4.9,,"adult,_all_stages",$17.41,,None,Dog Toys,,,,,Benebone,101486,,,nylon,$17.95,25,,,,united_states,Benebone Rotisserie Chicken Flavored Jumbo Wishbone Dog Chew Toy,,"large,_giant",9,100
,4.2,,,$6.19,,X-Large,Dog Toys,,,,,KONG,62915,,,,$15.99,67,,,,,KONG Wubba Floppy Ears Dog Toy,,giant,9,86
,4.3,2.4ounces,"adult,_all_stages",$9.65,,None,Dog Toys,,,,,Benebone,83480,,,nylon,$9.95,17,,,,united_states,Benebone Peanut Butter Flavored Mini Wishbone Dog Chew Toy,,"extra_small,_small",10,82
,4.6,,adult,$11.53,,None,Dog Toys,,,,,Nylabone,58346,,advanced_oral_care,nylon,$23.49,99,,,,united_states,"Nylabone DuraChew BIG Chew Chicken Flavor Bone Dog Toy, X-Large, 8-in",,"large,_giant",9,93
,4.2,,,$4.99,,None,Dog Toys,,"6
________________________x_3
____________________________x_5inches",,noisemaking,Multipet,68091,,,,$10.49,61,,,,,Multipet Look Who's Talking Chicken Plush Dog Toy,,"small,_medium,_large,_extra_small",9,84
,4.2,,,$12.25,,None,Dog Toys,,,,,Starmark,65586,,,,$19.99,60,,,,,Starmark Treat Dispensing Pickle Pocket Dog Toy,,,9,86
,3.8,,"all_stages,_adult",$6.49,,None,Dog Toys,,"7
________________________x_7
____________________________x_2inches",,"stuffing-free,_noisemaking",ZippyPaws,104034,,,fleece,$7.22,22,,,,,ZippyPaws Donutz Squeaky Plush No Stuffing Dog Toy,,"all_breeds,_small,_medium,_large",10,76
,4.4,,"adult,_all_stages",$8.76,,Large,Dog Toys,,"8
________________________x_8
____________________________x_8inches",,noisemaking,GoDog,102545,,,polyester,$11.99,32,,,,,"GoDog Furballz Chew Guard Dog Toy, Purple",,"medium,_large",10,87
,4.6,,puppy,$6.95,,Large,Dog Toys,,"9
________________________x_4.5
____________________________x_9inches",,,JW Pet,70986,,petmate,,$12.05,42,,,,,JW Pet Hol-ee Football Dog Toy,,"large,_giant",10,92
,4.3,,,$2.99,,Small,Dog Toys,,,,"noisemaking,_stuffing-free",Multipet,78745,,,,$4.19,23,,,,,Multipet Loofa Light-Weight Dog Toy,,small,10,86
,3.8,,"adult,_all_stages",$4.89,,None,Dog Toys,,"13.5
________________________x_9
____________________________x_2inches",,"stuffing-free,_noisemaking",Hear Doggy,102575,,,polyester,$11.99,None,,,,,Hear Doggy Silent Squeaker Flattie Cat Dog Toy,,"all_breeds,_small,_medium,_large",10,100
,4.2,,,$5.99,,None,Dog Toys,,,,noisemaking,Multipet,68101,,,,$10.49,36,,,,,Multipet Look Who's Talking Parrot Plush Dog Toy,,"small,_medium,_large",10,80
,3.9,,,$4.99,,None,Dog Toys,,,,"noisemaking,_stuffing-free",Petstages,62007,,,,$12.99,43,,,,,Petstages Stuffing-Free Gator Dog Toy,,"small,_medium,_large",10,73
,5,,adult,$5.02,,Regular,Dog Toys,,"6.5
________________________x_4
____________________________x_0.9inches",,,Nylabone,110332,,advanced_oral_care,nylon,$9.99,None,,,,,Nylabone DuraChew Rock & Chew Arch Bacon Flavored Dog Toy,,small,10,100
,4.3,,,$7.99,,Large,Dog Toys,,,,noisemaking,JW Pet,71022,,petmate,,$12.23,63,,,,,JW Pet iSqueak Bouncin' Bowlin' Pin Dog Toy,,"large,_giant",10,95
,4,,,$6.95,,Medium/Large,Dog Toys,,"7
________________________x_3
____________________________x_3inches",,,Busy Buddy,63863,,"petsafe,_premier",,$9.99,91,,,,,Busy Buddy Waggle Dog Toy,,"medium,_large",10,85
,4.7,,,$10.19,,Medium,Dog Toys,,,,floatable,Booda,70599,,petmate,,$19.99,84,,,,,Booda Soft Bite Tail Spin Flyer Floppy Disc Dog Toy,,"small,_medium",10,98
,4.1,4.5ounces,,$3.82,,Medium,Dog Toys,,"4.5
________________________x_6.5
____________________________x_2.3inches",,noisemaking,KONG,84460,,,,$11.12,18,,,,,KONG Squeezz Crackle Dumbbell for Dogs,,,10,78
,2.6,,,$7.49,,None,Dog Toys,,,,,Chuckit!,80964,,petmate,,$14.99,54,,,,,"Chuckit! Firefly LED Ball for Dogs, Medium",,,10,41
,3.8,,"adult,_all_stages",$12.09,,Large,Dog Toys,,,,,Our Pet's,60943,,our_pet's,,$16.68,50,,,,,Our Pet's Buster Food Cube Dog Toy,,large,10,77
,4.4,,"all_stages,_adult",$12.99,,8-inch,Dog Toys,,,,floatable,Jolly Pets,53670,,,rubber,$17.59,105,,,,united_states,"Jolly Pets Teaser Ball Dog Toy, Blue",,large,10,87
,4.5,,"adult,_all_stages",$12.56,,None,Dog Toys,,,,,Benebone,101482,,,nylon,$12.95,11,,,,united_states,Benebone Rotisserie Chicken Flavored Regular Dental Dog Chew Toy,,"medium,_large",10,91
,4.4,8.64ounces,,$6.95,,Large,Dog Toys,,"10
________________________x_10
____________________________x_3.1inches",,floatable,Chuckit!,88498,,petmate,,$17.99,14,,,,,Chuckit! Tri-Bumper Dog Toy,,,10,86
,4,,,$3.29,,None,Dog Toys,,"8
________________________x_6
____________________________x_2.5inches",,"noisemaking,_stuffing-free",Outward Hound,85902,,kyjen,,$4.99,34,,,,,"Outward Hound Invincibles Minis Dog Toy, Orange Dog",,,10,76
,4.4,,,$6.99,,None,Dog Toys,,,,,JW Pet,70989,,petmate,,$9.78,45,,,,,JW Pet Hol-ee Roller X Extreme Dog Toy,,medium,10,89
,4,,"adult,_all_stages",$9.76,,Large,Dog Toys,,,,noisemaking,GoDog,102530,,,polyester,$14.99,18,,,,,"GoDog Dinos Chew Guard Bruto Dog Toy, Purple",,"medium,_large",10,72
,4.6,,"all_stages,_adult",$20.94,,None,Dog Toys,,,,noisemaking,Zanies,92616,,tops_pet_products,latex,$31.46,20,,,,,"Zanies Latex Small Dog Toys, 6-pack",,"all_breeds,_small,_medium,_large",10,95
,4.2,,,$7.95,,Medium,Dog Toys,,,,,Busy Buddy,63858,,"petsafe,_premier",,$11.99,85,,,,,Busy Buddy Twist 'n Treat Dog Toy,,medium,10,82
,3.7,,,$8.73,,None,Dog Toys,,"18.13
________________________x_3.56
____________________________x_3inches",,floatable,Hartz,82709,,,,$9.30,None,,,,,Hartz Tuff Stuff Retriever Dog Toy,,"small,_medium,_large",10,67
,3.8,,puppy,$4.12,,None,Dog Toys,,,,,Nylabone,63538,,advanced_oral_care,plastic,$6.99,19,,,,,"Nylabone Puppy Chew Rubber Teether Dog Toy, Small, Yellow",,"all_breeds,_small,_medium,_large",11,79
,4.7,,adult,$5.59,,None,Dog Toys,,,,,Nylabone,63531,,advanced_oral_care,nylon,$9.49,40,,,,united_states,"Nylabone DuraChew Value Pack Chocolate & Original Flavors Bone Dog Toys, Small, 4.5-in (3-pack)",,small,10,92
,3.9,,puppy,$6.29,,Small,Dog Toys,,,,,Nylabone,54218,,advanced_oral_care,plastic,$11.99,15,,,,,Nylabone Puppy Chew Double Action Bacon Flavor Dog Toy,,"all_breeds,_small,_medium,_large",10,80
,4.3,,"all_stages,_adult",$14.29,,8-inch,Dog Toys,,,,floatable,Jolly Pets,53642,,,rubber,$20.99,53,,,,united_states,"Jolly Pets Tug-n-Toss Dog Toy, Purple",,large,10,87
,2.5,,,$6.86,,Large,Dog Toys,,"2
________________________x_19
____________________________x_4inches",,floatable,KONG,77637,,,,$16.61,24,,,,,KONG Fire Hose Sqwuggie Dog Toy,,,11,42
,4.4,,puppy,$4.95,,Small,Dog Toys,,,,,Busy Buddy,67181,,"petsafe,_premier",,$6.99,32,,,,,Busy Buddy Puppy Squirrel Dude Dog Toy,,small,11,84
,4.3,,senior,$5.91,,Medium,Dog Toys,,"3.4
________________________x_2.25inches",,,KONG,53364,,,,$10.99,75,,,,united_states,KONG Senior Dog Toy,,medium,11,82
,4.5,,"adult,_all_stages",$13.37,,Small,Dog Toys,,"4.5
________________________x_4.5
____________________________x_4.5inches",,noisemaking,GoDog,102547,,,polyester,None,41,,,,,"GoDog Furballz Chew Guard Dog Toy, Rainbow",,small,11,92
,4.5,,,$5.99,,Large Flea,Dog Toys,,,,noisemaking,Multipet,68042,,,,$11.09,61,,,,,Multipet Flea & Tick Plush Dog Toy,,large,11,93
,4,,,$5.27,,Large,Dog Toys,,,,,KONG,66611,,,,$13.02,32,,,,,KONG Quest Bone Dog Toy,,large,11,77
,4.5,,,$3.99,,None,Dog Toys,,"4
________________________x_3
____________________________x_3.75inches",,noisemaking,Multipet,78707,,,,$16.96,13,,,,,Multipet Doglucent Assorted Dog Chew Toy,,,11,100
,4.2,,,$5.99,,None,Dog Toys,,"6
________________________x_3
____________________________x_5inches",,noisemaking,Multipet,68097,,,,$10.49,31,,,,,Multipet Look Who's Talking Cat Plush Dog Toy,,"small,_medium,_large,_extra_small",11,87
,4.6,,"all_stages,_adult",$14.29,,8-inch,Dog Toys,,,,floatable,Jolly Pets,53661,,,rubber,$22.23,55,,,,united_states,"Jolly Pets Bounce-n-Play Dog Toy, Blueberry",,large,11,96
,4.3,,"all_stages,_adult",$9.99,,None,Dog Toys,,,,floatable,Jolly Pets,89743,,,rubber,$11.95,35,,,,united_states,"Jolly Pets Jolly Bone Dog Toy, Orange, 9-inch",,large,11,91
,4.5,,puppy,$4.89,,None,Dog Toys,,,,,Nylabone,74601,,advanced_oral_care,nylon,$6.99,12,,,,,Nylabone Puppy Twin Pack Petite Ring/Bone Combo Puppy Chew Toy,,"all_breeds,_small,_medium,_large",11,92
,5,,"adult,_all_stages",$6.58,,None,Dog Toys,,"2.5
________________________x_2.5
____________________________x_2.5inches",,noisemaking,GoDog,107716,,,polyester,$9.43,None,,,,,"GoDog Just for Me Chew Guard FurBallz Dog Toy, Orange",,"all_breeds,_small,_extra_small",11,100
,4.6,,,$8.99,,Large,Dog Toys,,,,,KONG,59160,,,,$17.99,86,,,,united_states,KONG Stuff a Ball Dog Toy,,large,11,92
,5,,all_stages,$6.99,,None,Dog Toys,,"14
________________________x_6
____________________________x_2inches",,"noisemaking,_stuffing-free",Ethical Pet,90290,,spot,,$11.30,None,,,,,"Ethical Pet Skinneez Extreme Stuffer Cow Dog Toy, 14-inch",,"medium,_large,_giant",11,100
treats,3.7,,"adult,_all_stages",$3.99,,None,Dog Toys,,,,,Starmark,78202,,,,$6.99,12,,,,,Starmark Flavor Wave Treats,,"all_breeds,_small,_medium,_large",11,75
,3.6,,,$9.99,,3 squeak,Dog Toys,,"27
________________________x_8
____________________________x_1.5inches",,"noisemaking,_stuffing-free",Outward Hound,85862,,kyjen,,$16.99,39,,,,,"Outward Hound Fire Biterz Lizard Dog Toy, Green",,,11,68
,4.2,,,$2.89,,Small,Dog Toys,,,,noisemaking,JW Pet,71049,,petmate,,$8.25,87,,,,,JW Pet iSqueak Bouncin' Baseball Dog Toy,,small,11,84
,4.5,,,$7.29,,Large,Dog Toys,,,,,Booda,70577,,petmate,,$11.99,49,,,,,Booda Fresh N Floss Spearmint 3-Knot Tug Rope Dog Toy,,large,11,94
,4.1,,,$1.91,,Large,Dog Toys,,,,noisemaking,KONG,62748,,,,$6.05,70,,,,,KONG Squeaker Refills for Dog Toy,,large,11,84
treats,3.9,4.83ounces,adult,$8.75,,Size B,Dog Toys,,"2.8
________________________x_5
____________________________x_6.6inches",,,Busy Buddy,83417,,petsafe,,$9.99,None,,,,united_states,Busy Buddy Joint Rings Dog Treats,,medium,11,88
,3.8,,,$8.43,,None,Dog Toys,,"4.5
________________________x_10
____________________________x_10inches",,floatable,Hartz,82714,,,,$15.28,31,,,,,Hartz Tuff Stuff Flyer Dog Toy,,all_breeds,11,73
,4.3,,,$10.99,,None,Dog Toys,,,,floatable,Starmark,60492,,,,$14.99,41,,,,,Starmark Swing 'n Fling Chew Ball Dog Toy,,"medium,_large,_giant",11,85
,4.6,,adult,$12.99,,None,Dog Toys,,,,,Nylabone,59233,,advanced_oral_care,nylon,$23.49,64,,,,united_states,"Nylabone DuraChew BIG Chew Turkey Leg Dog Toy, X-Large, 8-in",,"large,_giant",11,92
,3.9,,,$18.57,,None,Dog Toys,,"9
________________________x_23
____________________________x_1inches",,"floatable,_stuffing-free",Tuffy's,90146,,,,$23.21,None,,,,,"Tuffy's No Stuff Ultimate Tug-O-War Dog Toy, Red Paws",,"all_breeds,_extra_small,_small,_medium,_large,_giant",12,86
,3.9,,,$9.99,,Medium/Large,Dog Toys,,,,noisemaking,KONG,58074,,,,$11.99,55,,,,,KONG Tuggerknots Frog Dog Toy,,"medium,_large",11,77
,3.3,,"all_stages,_adult",$7.33,,None,Dog Toys,,"10.5
________________________x_5
____________________________x_1.5inches",,,Zanies,104877,,tops_pet_products,"rope,_cotton",$8.99,17,,,,,"Zanies Rope Menagerie Dog Toy, Giraffe",,"all_breeds,_small,_medium,_large",11,62
,3.7,4ounces,,$4.99,,6.5-inch,Dog Toys,,"6.5
________________________x_5
____________________________x_5inches",,noisemaking,Ethical Pet,85067,,spot,,$7.70,35,,,,,Ethical Pet Gigglers Hedgehog Dog Toy,,,11,72
,5,,"adult,_all_stages",$27.95,,None,Dog Toys,,,,floatable,GoughNuts,105537,,,,$33.68,12,,,,united_states,"GoughNuts TuG Dog Toy, Black, MaXX",,"large,_giant",12,100
,4.3,,,$7.99,,None,Dog Toys,,,,noisemaking,Multipet,68158,,,,$12.49,52,,,,,Multipet Swingin' Safari with Extra Long Arms & Legs with Squeakers Plush Dog Toy,,"medium,_large",12,89
treats,3.6,,adult,$8.99,,None,Dog Toys,,,,,Nylabone,58323,,advanced_oral_care,nylon,$15.99,37,,,,united_states,Nylabone Romp 'n Chomp Souper Treat Holder Dog Chew Toy,,"large,_giant",12,67
,3.9,,all_stages,$7.99,,None,Dog Toys,,"12
________________________x_3.25
____________________________x_1.75inches",,floatable,Ethical Pet,90306,,spot,,$15.35,16,,,,,"Ethical Pet Play Strong Rubber S-shaped Dog Toy, 12-inch",,"all_breeds,_extra_small,_small,_medium,_giant,_large",12,67
,4.4,,,$14.95,,Large,Dog Toys,,,,floatable,West Paw Design,57978,,,,$16.99,74,,,,united_states,"West Paw Design Zogoflex Hurley Dog Toy, Aqua Blue",,,12,89
,3.7,,,$13.36,,None,Dog Toys,,,,"floatable,_noisemaking",Tuffy's,104664,,,,$16.70,41,,,,,Tuffy's Ultimate Gear Ring Dog Toy,,,12,69
,4.7,,puppy,$6.59,,Medium,Dog Toys,,"3
________________________x_3
____________________________x_3inches",,,KONG,91192,,,,$10.13,15,,,,united_states,KONG Puppy Activity Ball Dog Toy,,"medium,_large",12,93
,4.2,1.4pounds,"all_stages,_adult",$14.99,,None,Dog Toys,,"10
________________________x_10
____________________________x_10inches",,floatable,Jolly Pets,88432,,,rubber,$26.65,49,,,,united_states,"Jolly Pets 10"" Push-n-Play Dog Toy",,"small,_medium",12,77
