DomesticG,RDate,PBudget,WorldwideG,Title
"$7,192,291",9/25/2015,"$1,000,000","$12,931,569",The Green Inferno
"$6,002,451",10/19/2012,"$1,000,000","$11,495,204",The Sessions
"$5,505,267",4/4/2008,"$1,000,000","$16,173,879",Shine a Light
"$5,355,847",3/23/2012,"$1,000,000","$5,391,992",October Baby
"$5,284,309",9/12/2014,"$1,000,000","$5,797,192",The Skeleton Twins
"$4,946,250",6/14/2013,"$1,000,000","$5,892,466",20 Feet From Stardom
"$4,417,674",6/12/2009,"$1,000,000","$4,731,944","Food, Inc."
"$3,395,581",8/21/1998,"$1,000,000","$3,465,703","Next Stop, Wonderland"
"$3,122,616",6/6/2014,"$1,000,000","$3,324,070",Obvious Child
"$2,981,038",10/21/2011,"$1,000,000","$5,438,911",Martha Marcy May Marlene
"$2,678,010",8/3/2005,"$1,000,000","$3,553,253",Junebug
"$2,511,476",8/1/2008,"$1,000,000","$6,030,129",Frozen River
"$2,402,459",11/21/2001,"$1,000,000","$3,575,308",The Sidewalks of New York
"$2,057,193",4/24/1998,"$1,000,000","$2,315,026",Two Girls and a Guy
"$1,744,858",9/29/2000,"$1,000,000","$2,022,442",The Broken Hearts Club: A Romantic Comedy
"$1,678,874",6/28/2006,"$1,000,000","$1,849,392",Who Killed the Electric Car?
"$1,355,079",9/18/2009,"$1,000,000","$1,355,079",The Secrets of Jonathan Sperry
"$1,287,480",7/17/1996,"$1,000,000","$1,615,787",Walking and Talking
"$1,239,183",9/19/2003,"$1,000,000","$1,492,895",Bubba Ho-Tep
"$1,067,481",12/7/2001,"$1,000,000","$2,684,207",No Man's Land
"$1,009,819",10/9/1998,"$1,000,000","$1,087,521",Slam
"$852,206",4/6/2001,"$1,000,000","$852,206",Brigham City
"$779,137",12/1/2000,"$1,000,000","$1,425,707",Panic
"$767,732",5/9/2014,"$1,000,000","$1,156,309",Palo Alto
"$623,791",9/8/2000,"$1,000,000","$1,179,462",Fiza
"$621,859",2/3/2010,"$1,000,000","$2,721,096",Ajami
"$582,024",10/23/1998,"$1,000,000","$627,287",Orgazmo
"$568,662",7/29/2011,"$1,000,000","$1,239,174",The Future
"$549,666",2/14/2003,"$1,000,000","$703,020",All the Real Girls
"$549,185",10/24/2014,"$1,000,000","$549,185",23 Blast
"$542,909",6/20/1997,"$1,000,000","$542,909",Dream With The Fishes
"$486,919",7/19/2013,"$1,000,000","$501,289",The Act of Killing
"$464,126",5/2/2003,"$1,000,000","$475,367",Blue Car
"$446,165",10/19/2007,"$1,000,000","$473,769",Wristcutters: A Love Story
"$428,535",5/5/2000,"$1,000,000","$428,535",Luminarias
"$336,472",7/18/2014,"$1,000,000","$852,399",I Origins
"$288,757",11/28/2014,"$1,000,000","$288,757",Antarctica: A Year on Ice
"$280,351",8/22/2003,"$1,000,000","$839,145",The Battle of Shaker Heights
"$274,661",1/18/2008,"$1,000,000","$304,472",Taxi to the Dark Side
"$231,738",4/8/2016,"$1,000,000","$354,836",The Invitation
"$227,241",9/24/2004,"$1,000,000","$227,241",Guiana 1838
"$213,137",12/30/2002,"$1,000,000","$213,137",Love Lisa
"$144,601",7/7/2006,"$1,000,000","$215,559",Once in a Lifetime: the Extraordinary Story of the New York Cosmos
"$113,433",8/22/2001,"$1,000,000","$113,433",Lisa Picard is Famous
"$101,531",7/31/2015,"$1,000,000","$101,531",Beyond the Brick: A LEGO Brickumentary
"$101,215",10/30/2009,"$1,000,000","$102,812",The House of the Devil
"$96,734",6/1/2012,"$1,000,000","$96,734",Hardflip
"$63,014",3/11/2016,"$1,000,000","$63,014",Creative Control
"$49,000",9/16/2005,"$1,000,000","$1,549,000",Chocolate: Deep Dark Secrets
"$48,764",7/1/2011,"$1,000,000","$51,587",The Perfect Host
"$22,434",9/25/1998,"$1,000,000","$22,434",The Last Big Thing
"$21,210",8/7/1998,"$1,000,000","$21,210",Safe Men
"$17,127",8/31/2001,"$1,000,000","$17,127",Speedway Junky
"$15,156",2/13/2015,"$1,000,000","$15,156",Hits
"$12,996",9/22/2000,"$1,000,000","$12,996",The Specials
"$11,574",9/3/2010,"$1,000,000","$11,574",16 to Life
"$10,787",1/17/2007,"$1,000,000","$844,377",Alone with Her
"$9,837",10/17/2014,"$1,000,000","$9,837",Camp X-Ray
"$7,202",11/21/2008,"$1,000,000","$26,822",Special
"$6,870",4/10/2015,"$1,000,000","$6,870",The Sisterhood of Night
"$5,494",3/19/1999,"$1,000,000","$5,494",Sparkler
"$3,700",3/18/2005,"$1,000,000","$3,700",The Helix...  Loaded
"$1,036",5/15/2015,"$1,000,000","$1,036",Childless
$884,4/21/2006,"$1,000,000",$884,In Her Line of Fire
$703,12/13/2002,"$1,000,000",$703,The Jimmy Show
$0,12/31/2013,"$1,000,000","$552,614",Heli
$0,12/31/2015,"$1,000,000","$17,721",Karachi se Lahore
$0,12/31/2006,"$1,000,000","$5,382",Loving Annabelle
$0,12/1/2009,"$1,000,000",$0,Frat Party
$0,9/15/2006,"$1,000,000",$0,Jimmy and Judy
$0,10/24/2003,"$1,000,000",$0,The Party's Over
$0,7/17/2009,"$1,000,000",$0,The Poker House
$0,9/23/2005,"$1,000,000",$0,Proud
$0,12/31/2008,"$1,000,000",$0,Steppin: The Movie
$0,1/29/2010,"$1,000,000",$0,Zombies of Mass Destruction
$0,3/20/2012,"$1,000,000",$0,Snow White: A Deadly Summer
$0,10/9/2012,"$1,000,000",$0,Truth or Die
$0,5/14/2013,"$1,000,000",$0,Black Rock
$0,1/7/2014,"$1,000,000",$0,Hidden Away
$0,10/4/2013,"$1,000,000",$0,My Last Day Without You
$0,10/8/2013,"$1,000,000",$0,Zombie Hunter
$0,12/31/2014,"$1,000,000",$0,Doc Holliday's Revenge
$0,6/24/2014,"$1,000,000",$0,A Fine Step
$0,2/10/2015,"$1,000,000",$0,Fear Clinic
$0,3/10/2015,"$1,000,000",$0,The Pet
$0,12/31/2014,"$1,000,000",$0,Bang Bang Baby
$0,3/1/2016,"$1,000,000",$0,1982
$0,10/27/2015,"$1,000,000",$0,The Horror Network
$0,12/31/2016,"$1,000,000",$0,Chemical Cut
$0,12/11/2015,"$1,000,000",$0,American Hero
$0,12/22/2015,"$1,000,000",$0,Por amor en el caserio
"$8,158",6/1/2007,"$989,000","$8,158",And Then Came Love
"$1,024,640",4/14/2006,"$950,000","$8,267,066",Hard Candy
"$814,666",9/27/2002,"$950,000","$814,666",Charly
$0,1/10/2014,"$950,000","$78,122",Banshee Chapter
$0,12/31/2010,"$950,000",$0,Trance
$0,8/12/2014,"$950,000",$0,Jesse
$0,3/3/2015,"$950,000",$0,Ask Me Anything
"$30,905",4/13/2012,"$930,000","$30,905",L!fe Happens
$0,11/21/2014,"$913,000",$0,Food Chains
"$9,600,000",7/28/1954,"$910,000","$9,600,000",On the Waterfront
"$16,098,998",7/12/2013,"$900,000","$17,549,645",Fruitvale Station
"$9,097,072",4/1/2016,"$900,000","$9,097,072",Meet the Blacks
"$1,196,321",1/25/2008,"$900,000","$11,993,156","4 luni, 3 saptamani si 2 zile"
"$454,121",8/26/2011,"$900,000","$958,978",Circumstance
"$381,420",8/25/2006,"$900,000","$381,420",The Quiet
"$7,396",4/27/2012,"$900,000","$7,396",The Giant Mechanical Man
"$6,997",4/5/2013,"$900,000","$413,733",The Brass Teapot
$0,12/31/2014,"$900,000",$0,40 Weeks
$0,5/5/2015,"$900,000",$0,Le bonheur d'Elza
"$102,797,000",8/13/1942,"$858,000","$268,000,000",Bambi
"$1,251,749",8/31/2012,"$850,000","$1,386,088","For a Good Time, Call"
"$833,118",1/30/2004,"$850,000","$865,708",Latter Days
"$442,638",3/21/2008,"$850,000","$442,638",The Hammer
"$3,256",8/28/2015,"$850,000","$3,256",Windsor Drive
$0,12/31/2012,"$850,000",$0,Snitch
$0,12/31/2008,"$850,000",$0,Harrison Montgomery
"$3,103,407",8/3/2012,"$840,000","$3,787,689",Celeste and Jesse Forever
"$1,500,711",10/25/2002,"$825,000","$1,500,711",Time Changer
$0,8/11/2009,"$825,000","$610,776",London to Brighton
$0,12/31/2009,"$820,000","$16,909",Crying With Laughter
"$7,098,492",12/30/2011,"$800,000","$24,426,169",Jodaeiye Nader az Simin
"$4,198,137",5/10/1996,"$800,000","$5,034,794",Welcome to the Dollhouse
"$2,073,984",3/28/2003,"$800,000","$2,900,578",Raising Victor Vargas
"$1,001,437",10/1/1993,"$800,000","$1,001,437",Ruby in Paradise
"$881,950",8/9/2002,"$800,000","$881,950",Pandora's Box
"$200,433",7/18/2007,"$800,000","$200,433",Cama adentro
"$144,583",3/10/2000,"$800,000","$371,647",Deterrence
"$62,544",5/7/2004,"$800,000","$62,544",The Mudge Boy
"$58,163",4/11/2003,"$800,000","$58,163",The Young Unknowns
"$46,742",6/19/2009,"$800,000","$2,194,020",Dod sno
"$35,688",9/19/2014,"$800,000","$35,688",Not Cool
"$29,063",2/3/2012,"$800,000","$462,206",Kill List
$0,1/9/2015,"$800,000",$0,Vessel
"$1,310,470",8/6/2004,"$780,000","$1,310,470",Saints and Soldiers
"$115,000,000",8/11/1973,"$777,000","$140,000,000",American Graffiti
$0,9/8/2006,"$775,000",$0,Iraq for Sale: The War Profiteers
"$7,706,436",9/9/2011,"$750,000","$7,712,436",Kevin Hart: Laugh at My Pain
"$5,520,368",4/13/2007,"$750,000","$5,520,368",Aqua Teen Hunger Force Colon Movie Film for Theaters
"$4,010,957",6/8/2012,"$750,000","$4,422,318",Safety Not Guaranteed
"$78,396",2/3/2012,"$750,000","$1,011,535",The Innkeepers
"$59,656",8/29/2014,"$750,000","$59,656",Il conformista
"$47,329",11/15/2002,"$750,000","$47,329",Interview with the Assassin
"$41,196",7/1/2005,"$750,000","$229,250",Undead
"$19,367",1/23/2009,"$750,000","$814,801",Donkey Punch
$0,10/11/2013,"$750,000","$1,960,521",All the Boys Love Mandy Lane
$0,12/31/2014,"$750,000",$450,Destiny
$0,4/7/2009,"$750,000",$0,Bled
$0,1/5/2016,"$750,000",$0,Adulterers
"$44,566",6/25/1968,"$747,000","$44,566",La marie tait en noir 
"$8,000,000",1/1/1952,"$730,000","$8,000,000",High Noon
"$7,768,371",10/14/1994,"$700,000","$11,768,371",Hoop Dreams
"$3,278,611",6/24/2005,"$700,000","$4,857,731",Rize
"$2,697,938",8/11/2006,"$700,000","$4,911,725",Half Nelson
"$1,140,965",9/7/2001,"$700,000","$1,140,965",L.I.E.
"$10,508",10/8/1999,"$700,000","$10,508",Naturally Native
$0,1/26/2010,"$700,000","$1,160",B-Girl
$0,3/13/2015,"$700,000",$0,Walter
"$10,000,000",4/7/1933,"$672,000","$10,000,650",King Kong
"$23,800,000",4/10/1953,"$658,000","$23,800,000",House of Wax
"$2,301,777",6/19/1998,"$650,000","$2,301,777",Hav Plenty
"$171,962",10/11/2013,"$650,000","$171,962",Escape from Tomorrow
$0,12/31/2012,"$650,000",$0,After
$0,12/31/2014,"$650,000",$0,The Hadza: Last of the First
$0,12/31/2009,"$640,000","$14,812",Starsuckers
$0,12/31/2013,"$625,000",$0,Treachery
"$1,782,000",9/6/1935,"$609,000","$3,202,000",Top Hat
"$140,539,099",7/14/1999,"$600,000","$248,300,000",The Blair Witch Project
"$34,505,110",3/26/1970,"$600,000","$34,505,110",Woodstock
"$15,000,000",8/10/1977,"$600,000","$20,000,000",The Kentucky Fried Movie
"$4,300,000",5/10/1967,"$600,000","$4,300,000",Per qualche dollaro in pi
"$173,599",10/31/2000,"$600,000","$173,599",Mercy Streets
"$42,557",5/2/2014,"$600,000","$42,557",Water & Power
"$23,616",10/19/2007,"$600,000","$23,616",Arnolds Park
"$15,030",7/2/1999,"$600,000","$85,343",Broken Vessels
"$3,301",5/22/2015,"$600,000","$3,301",Drunk Wedding
$0,3/4/2016,"$600,000","$7,943",They Will Have to Kill Us First
$0,8/23/2002,"$600,000",$0,Crop Circles: Quest for Truth
$0,8/8/2014,"$600,000",$0,The Maid's Room
$0,12/31/2014,"$600,000",$0,Light from the Darkroom
$0,2/24/2015,"$600,000",$0,Irreplaceable
"$1,537,860",8/11/1964,"$560,000","$1,597,233",A Hard Day's Night
"$3,709",7/29/2011,"$560,000","$3,709",The Harvest/La Cosecha
$0,12/31/2015,"$560,000","$8,462",Julija in alfa Romeo
"$900,000",12/31/1931,"$558,000","$900,000",Mata Hari
"$39,754,601",5/9/1980,"$550,000","$59,754,601",Friday the 13th
"$5,269,990",4/27/1984,"$550,000","$5,269,990",Love Letters
"$9,111",9/12/2014,"$550,000","$9,111",Faith Connections
$0,3/6/2012,"$546,173",$0,High Road
"$33,456,317",9/26/2008,"$500,000","$33,473,297",Fireproof
"$31,559,560",11/15/1974,"$500,000","$31,559,560",Benji
"$30,500,882",8/6/2004,"$500,000","$55,518,641",Open Water
"$17,000,000",1/1/1977,"$500,000","$17,000,000",Kingdom of the Spiders
"$8,117,961",5/13/2005,"$500,000","$9,387,581",Mad Hot Ballroom
"$5,801,558",10/3/2003,"$500,000","$9,470,209",The Station Agent
"$3,777,210",1/22/2010,"$500,000","$3,824,868",To Save a Life
"$3,121,270",6/16/2006,"$500,000","$3,177,636",Wordplay
"$2,047,570",10/22/1999,"$500,000","$2,047,570",Beyond the Mat
"$1,250,798",2/1/2002,"$500,000","$1,250,798",The Singles Ward
"$1,131,261",7/8/2011,"$500,000","$1,131,261",Sholem Aleichem: Laughing in the Darkness
"$1,127,331",1/30/2004,"$500,000","$1,971,479",Osama
"$1,115,313",6/9/2000,"$500,000","$1,167,524",Groove
"$1,111,615",1/31/2003,"$500,000","$1,111,615",The R.M.
"$985,341",7/30/1999,"$500,000","$1,027,228",Twin Falls Idaho
"$603,951",8/20/2004,"$500,000","$1,348,750",Mean Creek
"$343,706",8/23/2013,"$500,000","$407,100",Drinking Buddies
"$334,041",2/13/1998,"$500,000","$367,582",Hurricane Streets
"$307,631",7/12/2002,"$500,000","$308,793",Never Again
"$271,736",11/19/1956,"$500,000","$271,736",Shichinin no samurai
"$254,293",8/29/2003,"$500,000","$254,293",Civil Brand
"$237,301",10/29/2010,"$500,000","$5,639,730",Monsters
"$154,187",3/24/2006,"$500,000","$602,789",Lonesome Jim
"$152,449",4/17/2013,"$500,000","$152,449",Deceptive Practice: The Mysteries and Mentors of Ricky Jay
"$134,109",9/28/2012,"$500,000","$314,444",The Other Dream Team
"$100,370",4/1/2011,"$500,000","$680,914",Rubber
"$55,000",1/1/1991,"$500,000","$55,000",Johnny Suede
"$52,850",10/5/2007,"$500,000","$53,201",Finishing the Game
"$32,033",4/18/2008,"$500,000","$32,033",Kiss the Bride
"$19,800",7/11/2003,"$500,000","$19,800",The Journey
"$15,433",4/23/2009,"$500,000","$44,793,168",Home
"$13,134",1/10/2003,"$500,000","$13,134",The Slaughter Rule
"$12,232",5/14/2010,"$500,000","$12,232",The Living Wake
"$6,840",2/27/2009,"$500,000","$77,121",Scott Walker: 30 Century Man
"$4,134",10/21/2005,"$500,000","$4,134",The Californians
"$1,822",9/10/2014,"$500,000","$1,822",Born to Fly: Elizabeth Streb vs. Gravity
"$1,778",6/28/2013,"$500,000","$1,778",Detention of the Dead
$0,12/31/2006,"$500,000","$3,000,000",Fengkuang de Shitou
$0,1/8/2013,"$500,000","$2,141,436",Now is Good
$0,11/2/2001,"$500,000","$7,890",Everything Put Together
$0,12/31/2010,"$500,000",$0,Drones
$0,4/3/2012,"$500,000",$0,Enter Nowhere
$0,7/17/2012,"$500,000",$0,Girls Gone Dead
$0,12/31/2005,"$500,000",$0,Insomnia Manica
$0,12/31/2014,"$500,000",$0,America Is Still The Place
$0,7/24/2015,"$500,000",$0,The Outrageous Sophie Tucker
$0,3/10/2015,"$500,000",$0,Subconscious
$0,4/14/2015,"$500,000",$0,Roadside
$0,12/31/2014,"$500,000",$0,Diamond Rufff
$0,2/10/2015,"$500,000",$0,Love in the Time of Monsters
$0,12/31/2012,"$500,000",$0,El rey de Najayo
$0,12/31/2014,"$500,000",$0,Fight to the Finish
$0,12/31/2013,"$500,000",$0,Bucky and the Squirrels
$0,12/31/1990,"$500,000",$0,Going Under
$0,6/23/2015,"$500,000",$0,Crossroads
$0,8/11/2015,"$500,000",$0,Alleluia! The Devil's Carnival
$0,12/1/2015,"$500,000",$0,Brooklyn Bizarre
$0,12/31/2016,"$500,000",$0,Crabs!
$0,12/31/2014,"$500,000",$0,The Sound and the Shadow
$0,12/31/2015,"$500,000",$0,Rodeo Girl
$0,11/10/2015,"$500,000",$0,The Little Ponderosa Zoo
$0,12/31/1984,"$475,000",$0,The Toxic Avenger
"$107,918,810",9/25/2009,"$450,000","$194,183,034",Paranormal Activity
"$2,712,293",1/1/1991,"$450,000","$2,712,293",Straight out of Brooklyn
"$2,075,743",3/31/2006,"$450,000","$4,243,996",Brick
"$410,919",8/22/1997,"$450,000","$450,349",Sunday
"$379,418",8/11/2006,"$450,000","$1,297,745",Conversations with Other Women
"$41,260",11/20/2015,"$450,000","$42,503",Siakh lokhamim: ha'slilim ha'gnouzim
"$13,804",5/9/2008,"$450,000","$22,623",Poultrygeist: Night of the Chicken Dead
"$13,486",7/11/2014,"$450,000","$13,486",As It Is in Heaven
$0,7/1/2014,"$450,000",$0,Mutual Friends
$0,12/31/2014,"$450,000",$0,Rise Of the Entrepreneur - The Search For A Better Way
"$1,438,000",3/9/1933,"$439,000","$2,281,000",42nd Street
"$2,938,000",8/3/1990,"$430,000","$2,938,000",Metropolitan
"$12,604",1/21/2005,"$425,000","$12,604",Gory Gory Hallelujah
"$258,384",4/25/2014,"$420,000","$435,168",Blue Ruin
"$44,540,956",6/11/2004,"$400,000","$46,122,713",Napoleon Dynamite
"$3,427,696",5/10/1975,"$400,000","$5,028,948",Monty Python and the Holy Grail
"$1,692,693",8/2/2006,"$400,000","$2,797,199",Quinceanera
"$1,293,295",4/26/2002,"$400,000","$1,600,566",Dogtown and Z-Boys
"$655,538",10/24/2008,"$400,000","$655,538",Heroes
"$592,014",10/6/2004,"$400,000","$1,162,014",Tarnation
"$433,588",10/15/2010,"$400,000","$433,588",I Want Your Money
"$126,387",1/1/1983,"$400,000","$126,387",E tu vivrai nel terrore - L'aldil
"$89,134",5/16/1980,"$400,000","$89,134",Home Movies
"$44,452",7/27/2001,"$400,000","$44,452",Jackpot
"$31,425",12/10/2004,"$400,000","$31,425",Fabled
$423,10/13/2005,"$400,000",$423,The Dark Hours
$0,4/1/1986,"$400,000",$0,My Beautiful Laundrette
$0,11/4/2005,"$400,000",$0,Show Me
$0,12/31/2014,"$400,000",$0,Pancakes
$0,3/31/2015,"$400,000",$0,Viskningar och rop
$0,9/5/1916,"$385,907",$0,Intolerance
"$2,800,000",2/1/1929,"$379,000","$4,358,000",The Broadway Melody
"$2,400,000",4/15/1983,"$375,000","$29,400,000",The Evil Dead
"$617,172",5/21/1999,"$375,000","$617,172",Trekkies
"$10,000,000",1/1/1980,"$350,000","$10,000,000",Maniac
"$4,000,000",1/1/1987,"$350,000","$4,000,000",American Ninja 2: The Confrontation
"$1,531,154",7/8/2005,"$350,000","$1,772,979",Murderball
"$246,574",9/1/2010,"$350,000","$310,891",My Dog Tulip
"$84,689",10/18/2006,"$350,000","$84,689",51 Birch Street
"$9,118",11/15/2002,"$350,000","$9,118",Revolution#9
$0,4/10/2009,"$350,000",$0,Royal Kill
$0,10/20/2015,"$350,000",$0,Rotor DR1
$0,4/13/1957,"$340,000",$0,12 Angry Men
"$47,000,000",10/17/1978,"$325,000","$70,000,000",Halloween
"$2,500,000",1/1/1934,"$325,000","$2,500,000",It Happened One Night
"$110,248",6/25/2010,"$323,000","$1,373,407",Dogtooth
"$1,350,248",11/24/1999,"$312,000","$1,788,168",Tumbleweeds
"$7,718,961",11/14/2003,"$300,000","$7,808,524",Tupac Resurrection
"$2,637,726",3/10/2000,"$300,000","$2,652,515",God's Army
"$2,528,664",10/17/2003,"$300,000","$3,571,253",Pieces of April
"$1,652,472",9/20/1996,"$300,000","$2,525,984",When The Cat's Away
"$865,695",12/10/2008,"$300,000","$1,416,046",Wendy and Lucy
"$373,615",9/11/1998,"$300,000","$373,615",Let's Talk About Sex
"$255,923",8/25/2006,"$300,000","$399,908",Old Joy
"$87,264",7/15/2005,"$300,000","$87,264",First Morning
"$70,807",6/15/2007,"$300,000","$70,807",Pierrot le fou
"$42,735",3/5/1997,"$300,000","$42,735",The Watermelon Woman
"$39,475",3/11/2011,"$300,000","$39,475",3 Backyards
"$33,312",4/12/2006,"$300,000","$33,312",Sisters in Law
"$17,241",11/9/2012,"$300,000","$17,241",Nothing But a Man
"$16,892",7/19/2002,"$300,000","$2,066,892",Ayurveda: Art of Being
"$10,876",8/7/1998,"$300,000","$10,876","First Love, Last Rites"
"$10,514",5/6/2005,"$300,000","$10,514",Fighting Tommy Riley
"$3,496",3/28/2014,"$300,000","$3,496",Locker 13
"$1,711",10/23/2015,"$300,000","$1,711",The Looking Glass
$0,10/31/2014,"$300,000","$177,507",All You Need Is Love
$0,4/1/1975,"$300,000",$0,Death Race 2000
$0,7/3/2012,"$300,000",$0,Some Guy Who Kills People
$0,8/7/2013,"$300,000",$0,Midnight Cabaret
$0,3/10/2015,"$300,000",$0,Teeth and Blood
$0,12/31/2015,"$300,000",$0,Walking to Paris
$0,12/31/2010,"$300,000",$0,Anderson's Cross
$0,12/8/2015,"$300,000",$0,Amidst the Devil's Wings
$0,12/31/2010,"$290,000",$0,Death Calls
"$319,285",8/17/2012,"$270,000","$830,700",Compliance
"$23,894,000",5/1/1981,"$250,000","$23,894,000",Graduation Day
"$12,006,514",4/4/1997,"$250,000","$15,155,095",Chasing Amy
"$4,210,379",6/28/2002,"$250,000","$4,613,482",Lovely and Amazing
"$3,802,390",4/11/2003,"$250,000","$3,809,226",Better Luck Tomorrow
"$3,395,391",10/28/2011,"$250,000","$3,731,489",Like Crazy
"$2,210,408",6/16/1995,"$250,000","$2,477,155",The Incredibly True Adventure of Two Girls in Love
"$1,055,671",7/14/2000,"$250,000","$1,157,672",Chuck&Buck
"$902,835",3/16/2001,"$250,000","$1,366,235",American Desi
"$489,220",9/11/1998,"$250,000","$8,969,065",Cube
"$212,285",3/28/1997,"$250,000","$743,216",Love and Other Catastrophes
"$203,134",8/28/1998,"$250,000","$203,134",I Married a Strange Person
"$191,862",7/22/2005,"$250,000","$191,862",November
"$178,095",9/17/1999,"$250,000","$178,095",Sugar Town
"$67,665",3/28/2008,"$250,000","$67,665",Happy Valley
"$59,671",8/2/2013,"$250,000","$62,375",The Canyons
"$51,540",6/28/2006,"$250,000","$51,540",The Motel
"$49,772",7/15/2005,"$250,000","$237,816",On the Outs
"$46,026",12/14/2007,"$250,000","$284,174",Shotgun Stories
"$18,823",6/6/2014,"$250,000","$18,823",Test
"$18,195",1/8/1999,"$250,000","$20,628",Sticky Fingers of Time
"$12,848",8/15/2014,"$250,000","$12,848",Night Lights
$0,3/24/2015,"$250,000","$3,234",Along the Roadside
$0,10/21/2008,"$250,000",$0,Sunday School Musical
$0,10/5/2010,"$250,000",$0,Rust
$0,12/31/2010,"$250,000",$0,The Christmas Bunny
$0,11/10/2009,"$250,000",$0,Ink
$0,12/18/2012,"$250,000",$0,The Frozen
$0,4/11/2014,"$250,000",$0,Jesus People
$0,12/31/2010,"$250,000",$0,Butterfly
$0,2/3/2015,"$250,000",$0,UnDivided
$0,12/31/2014,"$250,000",$0,Horse Camp
$0,2/24/2015,"$250,000",$0,Give Me Shelter
$0,12/31/2011,"$250,000",$0,Rock the House
$0,12/31/2015,"$250,000",$0,Shooting the Warwicks
$0,8/18/2015,"$250,000",$0,The Love Letter
$0,10/9/2015,"$250,000",$0,Western Religion
$0,12/31/2015,"$250,000",$0,4/11
"$11,000,000",1/1/1925,"$245,000","$22,000,000",The Big Parade
"$7,484",10/31/2008,"$240,000","$7,484",Little Big Top
"$104,979",10/9/2009,"$230,000","$2,703,762",Bronson
"$1,109,276",7/20/2012,"$225,000","$1,109,276",Burn
"$1,032,075",9/15/2000,"$225,000","$1,032,075",Urbania
"$5,000,000",6/13/1953,"$210,000","$5,000,000","The Beast from 20,000 Fathoms"
"$13,500,000",7/25/1969,"$200,000","$25,000,000",The Stewardesses
"$8,750,000",3/21/1980,"$200,000","$99,750,000",Mad Max
"$8,000,000",12/24/1916,"$200,000","$8,000,000","20,000 Leagues Under the Sea"
"$4,505,922",10/18/1996,"$200,000","$6,618,578",Swingers
"$3,500,000",1/18/1967,"$200,000","$3,500,000",Per un pugno di dollari
"$2,430,735",2/25/2011,"$200,000","$2,430,735",The Grace Card
"$2,000,000",2/9/1933,"$200,000","$2,000,000",She Done Him Wrong
"$1,161,843",2/11/2000,"$200,000","$1,161,843",Trois
"$381,225",10/22/2004,"$200,000","$439,651",Short Cut to Nirvana: Kumbh Mela
"$236,806",10/12/2012,"$200,000","$236,806",Middle of Nowhere
"$212,989",10/10/2008,"$200,000","$212,989",Call+Response
